CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt,PCA_dt_medinc,PCA_dt_allinc
"Moniteau, MO",0.6014391227954631,0.3233254348812685,1.0,0.7057603644438644,-0.5369875446339086,-0.625669821594675,0.08961189982582898,0.5902955652983477,-1.2455892348036401,-1.1236567433393931,0.33353275901270846,0.2600896933629404,-0.046435724770526994,-0.8068061821921869,-0.40765740275674667,0.7004295191659247,-0.05694220416747375,-0.9261763243026125,0.090452135978169,0.8056920745819017,1.0,1.0,1.0,1.0,1.0,0.0,-0.2648636997197745,-0.17131089547379103
"Monmouth, NJ",1.5417962109786076,2.1899521833308855,1.0,0.20755123356616775,-0.5434430930842095,-0.9694267073728421,0.7365769170683117,-0.5291166498938108,0.8666644503529956,-0.4947972269858994,0.6180982615053838,-0.4206527899815931,-1.7739218615170378,-1.3100111011337494,1.8524932450040823,-0.5206614945725153,0.8718870197910871,1.5600631430496186,0.27931055776687164,1.5121262850687847,0.0,1.0,0.0,1.0,1.0,1.0,-0.5347672143150795,-0.3216357268320571
"Mono, CA",-1.7055704338395008,0.6436124712511244,0.0,-0.7995779618814982,-1.7135252556785174,-1.7387310479091869,1.391826144898175,-0.49075960227805554,1.5140082484788764,-0.11058311522921044,-0.8764237256954187,-0.6967681284179286,-0.7315152969860136,-0.9501736517414366,-0.48235245476495514,-0.9048705792714663,1.5062096456859706,0.5307448590321737,1.0230724362349184,-1.0978447837084992,0.0,1.0,0.0,1.0,0.0,1.0,1.0926023821836335,0.9572986044124357
"Monona, IA",-0.5365310368678038,-0.28930190958412966,0.0,-0.4206306304413431,1.6710302677474835,0.33352404954762194,-1.0913858548966555,-0.5350824773148042,-0.3243007102493894,-0.682677081913903,-0.7214056751279735,1.130513760400941,-0.3150117233426268,-0.6785120092047258,-0.820355467591884,0.6196331755173248,-0.47657783775401963,-0.8625437144150381,0.5672113899131166,-1.1743865247136833,0.0,1.0,0.0,1.0,1.0,0.0,-0.29107496233663,-0.6854050967830664
"Monongalia, WV",0.791883809137432,-0.032546686678188344,1.0,-2.3390557140133303,-1.5378401138751172,-0.8735150946146939,-0.5790616637922489,-0.49861212129175003,0.1730965113063787,-0.5024152846731731,0.3183692568532611,0.18500479748928664,0.7135985159874969,-0.5639885320388944,0.8725962911965537,0.0652839163119525,0.47317104264803955,-0.5006512079936529,-0.5149233167586907,0.09927374872396857,0.0,1.0,0.0,1.0,0.0,1.0,0.4937877715727338,0.4568724121758187
"Monroe, AR",-5.199337582605575,-1.9622012416249337,0.0,-0.2512375354961268,0.7564246311312687,2.4085503704175797,-0.6542028485310221,1.5602113038592609,-0.5311603404184863,0.5070820709262331,1.7114660250606009,-1.1378970854415176,1.926403152963981,2.6936702313479675,-0.9310758094705416,1.6736136753212913,-2.2262947083982416,-0.0037637150038949798,0.05271629197282213,-1.1743865247136833,1.0,1.0,1.0,0.0,0.0,0.0,-0.9664692886972575,-0.6282960080322049
"Monroe, FL",-1.887753435404271,0.9829193766472475,0.0,-2.546883992382239,0.35901434832286866,-1.1001396710768057,1.2154438704496426,-0.5368412762949062,0.6205632418792872,-0.16475646436738825,0.4853147683813159,-0.6057440991491466,-0.7071400016217955,-0.06324910454785745,0.7250029689648111,-0.9652509967379188,1.1919930272943293,0.5525368703489748,1.572121509573078,-1.4284820653066659,0.0,1.0,0.0,1.0,0.0,0.0,0.5604855883800836,0.71505975390324
"Monroe, GA",-0.5909490574270496,0.5637259236941576,1.0,-0.2713333643813266,-0.5124483066740801,1.3846282582878238,-0.4375570905116545,1.120258124863716,-0.8881202111839706,-0.3130676903598079,1.213602873798031,-0.5759113380951993,-0.13971029888186212,0.5439756464214822,0.014937672767176571,0.5627963389464194,-1.031291943496358,-1.6306734953963955,0.3722459868401697,-0.5063476573610789,0.0,0.0,0.0,1.0,0.0,1.0,-1.3935967063749821,-0.8976475875139717
"Monroe, IA",-0.5909490574270496,0.1182456295884609,0.0,0.3249321639488266,0.7037387560334231,-0.13084756386518512,-0.3921365970615071,0.27805618103394547,0.42145176418819824,0.8231673085988582,-0.9472068168085667,1.12827890128394,-0.5408824784439602,0.444207435138048,-0.9409490316261543,0.45948074681143525,-0.13723149363445647,-1.109377725663068,1.1117020775386441,-1.0978447837084992,0.0,1.0,0.0,0.0,0.0,1.0,-0.2134523817541641,-0.154304243263083
"Monroe, IL",-0.30316809532887196,1.9376618030807087,1.0,0.4426274752084848,-0.43796305799837326,0.1714577311709981,-0.8610041042168108,-0.19098761965838454,0.6967117202436576,-1.0129964510032408,-1.2591848726553023,1.4778009207959726,-2.651731984747387,-1.0757698386538448,0.1659203506838741,-0.3601717239541596,0.12593346856677343,-0.3722459868401698,0.6564859393617669,-0.5063476573610789,1.0,1.0,1.0,1.0,0.0,1.0,-1.118701905218613,-1.1034985145110487
"Monroe, IN",0.4766187439234876,-0.16530691314741297,1.0,-2.1852596932517434,-1.545033531730851,-1.5627214872223367,-0.1119170416035696,-1.0103676123422503,-0.3632788623325175,-0.5957349072947543,0.2727115445136322,-0.043032385833360366,1.2075322646773317,-1.3200879012108264,1.0660280307295436,-1.0099901692495827,1.4556035754991177,0.3046484382770327,0.16579840260881468,0.3428228539644613,0.0,1.0,0.0,1.0,0.0,1.0,1.5614778579109603,1.3590660172024471
"Monroe, KY",-0.2639845916795205,-1.860238436458477,0.0,-0.026843496132251943,0.38021774245416246,0.8845926423808339,-0.19313582342395721,1.5974780554242356,-1.438737296015611,-0.992458452081423,0.10581136331826728,0.6058520218088637,1.4045331071795468,0.6675324743386293,-0.6758797184630875,2.2663102583893675,-1.9163434328608902,1.414697672320771,0.5672113899131166,-0.10305676609118128,0.0,1.0,0.0,1.0,1.0,1.0,-0.7219977094994872,-0.7943395188514102
"Monroe, MI",1.2724783736910656,0.8063379309121996,1.0,0.3138515152706311,-0.6487251026278584,0.037645951375149304,-0.06772839270034742,-0.5959295285411241,-0.03580578359915716,0.04200864147683413,0.10032487374026834,0.4167752122814404,-0.9051888168927784,-0.3583515883086684,1.1188319558109767,0.34415365894707195,-0.17021802574481962,0.41770679055746535,-0.7347981032164006,1.2127505015980073,0.0,0.0,0.0,1.0,1.0,1.0,-0.6883262753462652,-0.7111580240479718
"Monroe, MO",0.2743914878600369,-0.282737708010669,0.0,0.008681506930762695,0.7121246696493453,0.6271963576001219,-1.3646696894817787,-0.3125389577948358,-0.4287373030364108,-0.39716644096302395,0.251440251722815,0.6471502493238659,-0.17400458122309548,-0.009811593433539496,-0.8629586671810491,0.7884553079874755,-0.7827478801671712,-0.8625437144150381,1.5843543102241497,0.09927374872396857,1.0,1.0,1.0,1.0,0.0,1.0,-0.601460482394206,-0.8094832690449689
"Monroe, MS",-0.4403831045648589,-0.8948152381549934,0.0,0.46716734243412683,0.027563710294877305,1.2502418557878947,-1.368550719172067,0.943890221885619,-1.0693077041839274,-0.4270289823921971,1.4247872174570726,-0.734558815704365,0.8698463380137418,0.09675359253735892,0.2627360070055397,0.9315346192285721,-1.2116968879808003,0.36553147697296934,0.7909270255805282,0.3018547881702473,1.0,1.0,1.0,1.0,0.0,1.0,-0.637338205588881,-0.6354458931869621
"Monroe, NY",1.164443705970982,0.667524440825818,1.0,-0.2236970263164547,-0.5037258938478896,-0.5849838760189251,0.5615985405622859,-0.44777530307613556,0.7402262441843203,-0.29529517047603493,0.9536790468704923,-0.5529752668375778,-0.028859085604391908,-0.19576465968228884,1.9431940398284633,-0.7758777491809464,0.7818181484563211,1.0057834168646667,-0.1959779075836409,1.5022987300221948,0.0,1.0,0.0,1.0,1.0,1.0,0.35285480972560906,0.5170685689765018
"Monroe, OH",0.6549304836891207,-0.5467743928691225,0.0,-0.6268731425465134,0.8642369688251221,1.5376912498720523,-2.58592775989193,0.815977185477368,-1.1650999869724716,-1.226311534949986,-0.6236122724438256,1.9606368403168295,0.5220987143284743,-0.0016514900265168619,-0.463886965251954,0.6296042973588238,-1.160066073887219,-0.8039576712814882,0.17910168640611013,0.20594120689980255,0.0,1.0,0.0,0.0,0.0,0.0,-0.8092164331098908,-0.7773400025653039
"Monroe, PA",0.39113737482256405,0.8955393271502006,1.0,0.2309674141676991,-0.8197951106882176,0.0879329975415462,0.9198135029900197,0.22350371576056366,0.7061088752282909,0.671404189543943,0.8691703546835926,-0.6328778529442602,-0.4183712879116543,-1.263547036855687,1.1997777969342378,-0.3061336354700489,0.14355666219869676,0.30402880640344276,0.3923174181394046,0.8056920745819017,0.0,1.0,0.0,1.0,1.0,1.0,-0.43183600919945786,-0.3229093555549851
"Monroe, TN",0.7023154143045922,-1.0018490665859576,0.0,-0.14977293189427354,0.20850837632125283,1.464185967935322,-0.02881336922419478,0.5954106684461753,-1.3401285768286995,-0.8723652948525512,0.08884002349751423,0.40979407313619365,0.5539989277153303,0.9511968111042073,0.40448059383737656,0.17273101614570743,-0.8660352576953072,-0.9795114633875127,-0.8074289049225601,0.26918439554518003,1.0,1.0,1.0,1.0,1.0,0.0,-0.2229403084629379,-0.24955743633202843
"Monroe, WI",1.5417962109786076,0.5583922312531165,0.0,1.0041733808532585,-0.4985758251604508,-0.9694267073728421,0.08032909463104333,0.6580535209287957,-0.13769943663447867,0.2132507515074873,-0.1628051811748098,0.40204328424529784,-0.3965603560912217,-0.3623984181200331,0.4067671466945885,-0.0103040990852412,0.5511318910999823,0.1625523959526246,0.5909490574270493,1.3716572255726536,0.0,1.0,0.0,1.0,0.0,1.0,0.19225238276234452,0.39485236869778606
"Monroe, WV",0.49780907548583325,-1.3830484542751804,0.0,-0.788510664820093,0.9070703352839815,1.053106263987631,-1.9754036103399395,0.9677169851157753,-0.5581924052510568,0.03896131575176725,-0.3616101057322978,1.4892497672290583,0.5408824784439602,0.14280053639615825,-0.5315020211309645,-0.1650954314192633,-0.47631400671015345,-0.5554621702769806,1.918441485013229,0.5686855297243056,0.0,1.0,0.0,0.0,0.0,1.0,0.41158413433295016,0.15029148265064618
"Montague, TX",0.41290027487906894,0.23328831126428234,0.0,-0.12472755435902187,0.9146558958407836,-0.13084756386518512,0.7515525225601198,-0.605572547240659,-0.20503002929003156,-0.2821520083604918,-1.2635026018587026,0.06845407881871342,0.04141260138064308,-0.8411150012875761,-0.22231871402729406,1.172264619289129,-0.6242543489367699,-0.6195781807120453,-0.8074289049225601,1.0932722699878596,0.0,1.0,0.0,1.0,0.0,0.0,-0.7743547252671654,-0.9131954071820785
"Montcalm, MI",1.2867019355423475,-0.554384046782477,1.0,0.32030874039508994,-0.44238404092453154,0.0879329975415462,-0.0738432700410304,0.9090621454495413,-0.9860032609089673,-0.36291976893727,0.14355571212455928,0.42887011594786933,0.44730528078111165,0.9717501958371787,0.6355378494294974,0.8735150946146939,-0.5288856229349448,-0.10305676609118142,-0.15073546437085697,1.1117020775386441,0.0,0.0,0.0,1.0,1.0,1.0,-0.1731491233988534,0.021433303254966618
"Monterey, CA",0.9917462545024419,1.0976911432440377,1.0,1.1547779564507947,-1.3724531962410451,-1.6299924006834738,2.0636158407171417,-1.683432348268303,-0.5440098082356745,-1.1407243787673629,0.21170785218260976,-1.9046339974466528,0.05522908732975672,-0.6362854722871193,1.6174493062418815,-2.0142563624407215,1.9158927149671126,1.6750195207205874,0.2899663145881344,2.212434514309215,0.0,1.0,0.0,1.0,0.0,1.0,1.2106797673347969,1.2821533163152372
"Montezuma, CO",1.1187114396503328,-0.4145970868763429,0.0,0.07004351981060304,0.2851309625891405,-2.1316815686335273,0.8232254154428456,-0.26937767464434065,-0.2144727202962573,-0.17466224194038502,-1.3023082630005942,-0.4780606304562524,0.6689874188874999,-1.2035931135173445,-0.013950937172071956,-0.9416998217386928,1.7994899448929464,0.3018547881702473,1.1364741735831654,1.2232872497167733,0.0,1.0,0.0,1.0,1.0,1.0,2.065456379041527,1.7905078607797893
"Montgomery, AR",-0.7970440901329314,-1.0098605506448324,0.0,-0.7713330842906514,1.4592624045114007,1.2924648930969886,0.1002096608761648,0.39410244492626934,0.2443002546628601,0.5732960944643156,-1.3218012081648536,0.46380971763405116,1.002056477837372,-0.22783827495191186,-0.7936771631717487,1.0689909557750317,-1.3179625126375416,-1.109377725663068,1.3189459369803571,-0.7496700441538359,1.0,1.0,1.0,0.0,0.0,1.0,-0.6697226525472559,-0.8379635117426784
"Montgomery, GA",-1.280981397513278,-1.1399638763750866,0.0,-0.15616740298473172,-0.7941942406081388,0.9223302184168565,0.3392432898435421,0.5467263926221416,-0.4540059972454578,0.6025118174520445,1.282326962535191,-0.7231652172897529,1.2982710982714525,2.302291419465076,-0.8340501723425424,1.6382346403246197,-1.4606239446382512,-1.9264031529639818,-5.199337582605575,0.35749573205332313,0.0,0.0,0.0,0.0,0.0,0.0,-0.7288327714227626,-0.42853882627347817
"Montgomery, IA",-0.7217137762174166,-0.3900054192080388,0.0,0.028806825117989918,0.9659441818569315,-0.22262956564382042,-0.1318139889272084,-0.7782213769855948,0.05919461932836627,0.12117328756605077,-1.104571969101046,0.8889225528716362,-0.28221614706250814,0.557204250936369,-0.6926025206178311,0.18918123139506265,0.07351138298524793,0.06151263655249807,0.05271629197282213,-1.0978447837084992,0.0,1.0,0.0,1.0,0.0,1.0,0.323685245236893,0.06296827216152028
"Montgomery, IL",0.006272884668573728,-0.10559435057466653,0.0,-0.727359811971091,0.4125233301291415,-0.08919249600723042,-0.7330205885977886,0.4520097195293733,0.34285825914317075,0.810422467153055,0.2705935157020191,0.6139055825872907,0.26268576068373706,0.8406762790551644,0.11451024980394375,0.08970796839260096,0.04881004923298232,-1.4390013150939502,-0.1371769993450496,-0.33750567379756014,1.0,1.0,1.0,1.0,0.0,1.0,0.11633740250200095,0.35560581687605913
"Montgomery, IN",0.3508168892660524,0.21557793348213597,0.0,0.264761577004462,-0.045609736760211426,0.33352404954762194,0.23879123999418186,-0.055873057329431736,-0.3763757855809786,0.3074887550742914,-0.2597122164342047,0.4593670466543628,-0.49213682280838095,-0.3000108830881221,0.28781724153970334,0.526416867571128,-0.43038776511639737,-0.7697613987560091,-0.23938016267175266,-0.15619936674212717,0.0,1.0,0.0,1.0,1.0,1.0,-0.5691146787675244,-0.6438401461708831
"Montgomery, KS",0.4766187439234876,-0.38033125974656584,0.0,0.1496782622856414,0.4386698743058544,1.2924648930969886,0.3282386386568763,0.07812133600162584,0.3562250036254839,0.33749715288333937,0.5157027944073481,-0.26807736082490746,0.7546642694731034,-0.5971240784359388,0.22521122945800978,0.6139842087799553,-1.022885818817921,-0.5999365109266499,0.1679491574650585,0.5569266030950195,1.0,1.0,1.0,1.0,0.0,1.0,-0.7789246242429233,-0.8569642015841272
"Montgomery, KY",-0.4878930103874749,-0.4697064799253276,0.0,0.4576302147554898,-0.8114559492562855,0.8845926423808339,-0.24289225796731928,0.6680012790400156,-0.6305217899137323,0.01879575766037975,0.20684804247509406,0.5074605579706457,0.9734487290930867,1.1339890562127286,0.017128528855072968,0.9236790795109215,-1.0117585409747327,-0.5999365109266499,-1.5216327071474747,-0.4752137400618248,0.0,1.0,0.0,1.0,0.0,1.0,-0.7104012962613087,-0.37997435528058465
"Montgomery, MD",0.8444850779006297,2.5388789275816803,1.0,0.2834887515715246,-0.9521481904875309,-1.6299924006834738,1.0916631791658362,-1.935648948345864,-0.03389040870813584,-1.2341161444068336,1.0098913758418062,-1.3148087152429628,-1.7739218615170378,-2.1263966509824854,2.195994610532782,-2.3806442366003133,2.1490362317173117,1.6849445626768234,-0.9983544096279671,0.7630300992592185,0.0,1.0,0.0,1.0,0.0,1.0,0.5183040387809472,0.4926468421093724
"Montgomery, MO",0.06402672253786497,-0.5797004927805272,0.0,0.00916447030893291,0.7168756090652025,0.33352404954762194,-0.8227851429433757,0.670128538147826,-0.7280073406640396,-0.11555667132316373,-0.0012577082335300937,0.7990265687946565,0.32161055351265844,0.5525436137404887,-0.6002191155521982,0.7178891787422236,-0.563621181412743,-0.22777672762222823,0.800496097974559,-0.6104835432900302,1.0,1.0,1.0,1.0,1.0,1.0,-0.19162666314478682,-0.1481254021143053
"Montgomery, MS",-1.7055704338395008,-1.4870949046944946,0.0,0.42922239525900063,0.3931749366985322,1.3402004659340858,-1.4832013930883017,0.8661595819327349,-0.23144247277682276,0.34786967553954506,1.829579789928344,-1.2306592877435152,1.4605311820132307,0.9644154403425027,-0.6807964747636446,1.375793260283567,-1.5308062156207833,-1.8448108052715728,-0.3641905599849687,-0.7936015541273999,1.0,1.0,1.0,0.0,0.0,0.0,-0.576090277955218,-0.5574899853142777
"Montgomery, NC",0.1931431668132398,-0.8772399270022809,0.0,0.36648319467126206,0.005723360636550574,0.5894557978497783,0.9734853232456415,1.6748501259591473,-1.7160466421776839,-1.5215272364376455,1.0752002804665102,-0.8404325575178507,0.7546642694731034,0.4250639389706813,0.04857014539645717,-0.21620388056489545,-0.19519913537155698,-0.9795114633875127,-0.3641905599849687,0.49638951717942476,0.0,1.0,0.0,1.0,1.0,1.0,0.36787282304808133,0.5351974209711603
"Montgomery, NY",0.9815403910462731,-0.24946905572554884,0.0,0.07220432898473472,0.24573809381052017,-0.7347981032164006,0.839011165630202,1.2579548529906814,0.13731090510487365,0.7996848484962219,-0.049443724261750165,-0.10693698235208259,0.5307448590321737,0.7026948936273059,0.4975727708536077,1.0289618651327992,-0.22853329918881327,0.11441489263000099,-0.05987847940658574,1.0293754021782244,0.0,1.0,0.0,1.0,0.0,1.0,-0.06861076329563315,0.2860585290348018
"Montgomery, OH",0.8901723046231349,-0.03607448747905635,1.0,-0.09821948285241161,-0.14815406540998896,0.7731401540191062,-0.3255523705811955,0.07371508244685641,0.532064541109518,0.8922553717575414,1.1456755153049243,-0.5609808553189432,0.4238548524557396,-0.4201161531424792,1.7618985092876651,0.21363611883116312,-0.5006336523119511,-0.0522264523958389,-1.2488959205394687,0.49638951717942476,0.0,1.0,0.0,1.0,1.0,1.0,-0.4777513979850256,-0.4552125482357632
"Montgomery, PA",1.164443705970982,2.0764488547529893,1.0,-0.13008416880041293,-0.16191404697478376,-1.7387310479091869,0.18784866868038616,-1.1013852963274853,0.6490273619962165,-0.8364154942690779,0.7004776356857356,-0.343391924356479,-2.0533356042404134,-1.3568228123341497,1.9849370380251088,-1.0418036653629101,1.5617531792027184,1.4044046870856295,-0.25458298280840064,0.9495472701112365,0.0,1.0,0.0,1.0,1.0,1.0,0.22798987308425467,0.22521169106536587
"Montgomery, TN",0.672129117004185,0.2264869143164518,1.0,1.3811015552575627,-2.206422999138319,-0.5365310368678038,0.6172717933589895,-0.24687551965275722,0.9373083865875653,0.9420128984455366,1.0705826350275662,-0.7373912670137492,-0.28221614706250814,-1.0681608312872597,1.2050942271388618,0.3090392543740903,0.14403697464212525,-0.47935669302364525,-0.5119279856964883,0.15112149093066193,1.0,1.0,1.0,1.0,0.0,1.0,-0.001695599075328652,-0.1902952738819895
"Montgomery, TX",0.9714357539091456,1.6770254101356952,1.0,1.327802601076946,-1.4532662341361033,-0.3979179193672613,1.223029355985842,-0.7713941032993215,0.11305240541119167,-0.4535413281979213,0.37764140828060266,-0.6067879402120557,-1.0272467187906675,-1.3878456289260341,1.6678590878975232,-0.24196303143312786,0.37156932992510816,-0.8313198469336627,-0.5969353414048746,0.6768541480424047,0.0,1.0,0.0,1.0,0.0,1.0,-0.7056874410725069,-0.5986265668912697
"Montgomery, VA",0.7023154143045922,0.3984245041191103,1.0,-2.272173560579246,-1.6820569050221867,-1.9681650597944,-0.17768119062003063,-0.09425811980713815,-0.35985899768707624,-0.7282101231376584,0.35107470433313376,-0.05626005707372273,0.8827388667011026,-0.5094613226191685,0.8624487214023939,-0.5350828150863223,1.4823514464903242,-0.36378607982986694,0.07338869760800525,0.3295477057744347,1.0,1.0,1.0,1.0,0.0,1.0,1.2262019305236067,1.4854293728515422
"Montmorency, MI",-0.39113737482256405,-1.0962376748122387,0.0,-2.077668366271344,2.2579577372153645,0.5894557978497783,-1.3222334256371733,0.3833012825394925,-1.4045054772309857,-1.0105983409118993,-1.4588094987036193,1.4001412882525406,0.5034973903918749,1.1068361178362265,-0.7666452131635029,1.1228137861167524,-0.9663152951240014,0.24067139635615026,1.9510503965363064,-0.7055299818373915,0.0,0.0,0.0,0.0,0.0,1.0,-0.26260473812679364,-0.3499534042018493
"Montour, PA",0.45424895715848385,0.8884077077378172,1.0,-0.7306125525668277,0.7023328995005514,0.5496162910697036,-0.5671905400814441,0.5903508640660955,-0.6298983217884743,-0.70497144659537,-0.08182369617161198,0.6291969794166459,-1.3371270124444137,-0.767223462493315,-0.272082838716886,-0.5990886515689909,0.022825131654400293,0.5954367721535958,-0.18165197670757277,0.6768541480424047,0.0,1.0,0.0,1.0,0.0,0.0,-0.547987670910507,-0.49412137622578783
"Montrose, CO",1.184446818906046,-0.019246707666774956,0.0,0.5064924028068013,0.5371202827783589,-1.3463856444448687,1.1829593443956619,-0.5799904794770161,0.10437676768133013,0.3815752781111249,-0.922331179218572,-0.39596328878575743,0.4238548524557396,-1.1313644899337556,0.34428669093096487,-0.9184977079651134,1.3169861008506643,0.7397372194138898,0.6337881018392024,1.0230032560702351,0.0,1.0,0.0,1.0,1.0,1.0,1.3290616898413559,1.123495740504725
"Moody, SD",-0.6533766109715354,0.7112581159593526,0.0,1.008078264904364,-0.14395377428074568,-0.01129135828113005,-0.5992224737425651,0.9337088812184775,1.7643667238276937,1.813290002377342,-0.4962767896807331,-0.2836475825484504,-0.8753538882544654,-0.6303477708529581,-1.1026861548455238,-1.0011320374272012,0.5206578485632025,-1.109377725663068,0.48365796677876627,-0.4417658421101638,1.0,1.0,1.0,0.0,1.0,0.0,0.06360909414700844,0.2276409861874577
"Moore, NC",0.9358520864464077,0.489591932578611,0.0,-0.5645473117307306,1.48911429561056,-0.17400458122309548,0.42849294883752304,0.20190490905254507,0.0931971267642463,-0.23693293430409582,0.9102798250207331,-0.3891534800142941,-0.3150117233426268,-0.5350366801526218,0.825384902447044,-1.3463856444448687,0.7774411621283913,-0.11598104226341525,0.7478243150605148,0.9014156427236061,0.0,1.0,0.0,1.0,1.0,1.0,0.4627446542282617,0.5456293609419436
"Moore, TN",-0.9574536341270139,0.5492988080318757,0.0,-0.4120314902780756,0.6607113706495551,1.1669186011353179,-1.15778052865435,0.615023984282859,0.9521185052157363,0.5113018038213168,0.13597937932716014,0.7481578340574464,-0.5954367721535957,-0.07084012345520638,-1.1209936090215158,0.9840071502671479,-1.1914003767901993,-1.109377725663068,0.9416998217386928,-1.6347469679133146,1.0,1.0,1.0,0.0,0.0,0.0,-1.5444401616105987,-1.3468226672996473
"Moore, TX",-0.7970440901329314,0.20594120689980255,0.0,2.140909542149287,-1.7398889730434994,-0.9184977079651132,1.980138015547532,-0.5439421565402583,0.6658902317884539,0.10578166629884674,-0.0753656366228499,-1.67706070552005,-0.09801306125907777,-0.13543293405432885,-0.13211813742722872,0.8231486730502683,0.004591947763782796,0.06151263655249807,0.21877306861158433,-1.918441485013229,0.0,1.0,0.0,0.0,1.0,1.0,-0.12794633730569013,-0.17754633182745538
"Mora, NM",-0.22262956564382042,-1.8134773479204238,0.0,-0.6880946287836708,0.7288587339535242,0.1321130235613776,2.531555154335013,0.9462016303187452,0.3989347887271321,1.1500320693343626,-1.2142213497157353,-2.2824201981019017,1.2502418557878947,-0.42009986271022653,-1.3049330317793133,-1.6581070964078686,0.7079099656289224,-0.22777672762222823,-0.3641905599849687,0.6768541480424047,0.0,0.0,0.0,0.0,0.0,1.0,1.8722260926784018,1.486795273267298
"Morgan, CO",0.1931431668132398,0.19038802478699704,0.0,1.3780483171576572,-0.45316298180303466,-1.7387310479091869,1.5574503966860407,-0.9106012240413258,-0.5744028474946853,-0.4682046439254577,0.2052236027211815,-0.9240640897508825,-0.5408824784439602,0.0441354128337151,0.05761545566843098,-1.3463856444448687,1.712022612475943,0.9358520864464077,1.1257762007300158,0.02007444749317332,0.0,1.0,0.0,1.0,1.0,1.0,1.5894724563148315,1.403477280573689
"Morgan, GA",-0.10684125890701346,0.3879058865728127,1.0,0.5837524321887694,-0.05082817048416172,0.25101591868327155,-0.15462347280897448,0.057547461872055054,-0.17237639725775908,0.5441165741472209,1.2062672560095953,-0.5921026147440969,-0.11946760342846592,0.5600132942211142,-0.2865823414030861,0.9707123432435654,-0.6943125763377824,-0.22777672762222823,0.6831778069051377,0.20594120689980255,0.0,0.0,0.0,1.0,0.0,0.0,-0.9437071204133348,-0.6988722292816277
"Morgan, IL",0.006272884668573728,-0.17277120325675968,0.0,-0.6893740700392046,0.2800065396614092,0.1321130235613776,-0.446428636732536,0.1495761267266593,0.8661595386436155,1.0842302159589776,0.5350395451803267,0.19570526726128498,-0.028859085604391908,0.535049915058564,0.2264845458805263,0.6868614807381803,-0.4226789543856505,-0.5554621702769806,0.07786186080682264,-0.33750567379756014,1.0,1.0,1.0,1.0,0.0,1.0,-0.31201116468502105,-0.26915908693113944
"Morgan, IN",0.5307448590321737,0.9877565743960552,1.0,0.7028461530537128,-0.7650274278803382,1.1669186011353179,-1.0489909783171494,-0.7962802271575223,-0.3655885575536007,-0.3633687045755235,-1.0308662590249547,1.4060551521926021,-0.6815943390528618,-0.3455990701678756,0.6945126011676999,0.648724421102073,-0.9876315862008637,-0.6394618524871729,-1.0663039018153317,-0.24196303143312786,0.0,1.0,0.0,1.0,0.0,1.0,-1.6222454347436925,-1.5534019926703664
"Morgan, KY",0.09423192523971015,-1.8757799931118968,0.0,-1.0139345833447817,-0.7507532276341098,1.464185967935322,-1.7052454992631227,1.573715723238208,-0.3016869654893699,1.3137846235800854,0.3974729787829223,0.5582416621189586,1.9655256608154632,1.6197874657989062,-0.5035051212039088,1.1092765743601807,-1.3941611233956492,0.24067139635615026,-2.2239030724732447,-0.08163755681937157,0.0,1.0,0.0,1.0,0.0,0.0,-0.1898347369027349,0.012094221763429891
"Morgan, MO",0.6379234322697154,-0.8644092386957242,0.0,-0.4555226173923673,1.3915657331586924,0.1321130235613776,-0.5665740822796055,1.5118605963775638,-1.4879969921711824,-1.3338370691904708,-0.4041283042415993,0.8051427847170806,1.164443705970982,0.961193199017483,-0.19039817069522913,1.1270576879763738,-0.7104315668256053,0.436239926210473,1.3716572255726536,0.5235370133423165,1.0,1.0,1.0,1.0,1.0,1.0,-0.155599373610245,0.16959148270121593
"Morgan, OH",0.06402672253786497,-0.7740687460214025,0.0,0.03064459181291015,0.4363941009906344,1.505747005712341,-1.9425254948505406,1.1189477769626066,-1.1157947983739802,-0.5275647204436091,0.22477379644899761,0.4628771050923831,0.6180588649234722,0.3739569815673312,-0.43400734010044867,-0.07203390219696844,-0.7821816973267984,-0.22777672762222823,0.9416998217386928,0.2342191939146195,0.0,1.0,0.0,0.0,0.0,1.0,-0.28536544451073975,-0.21040272276510785
"Morgan, TN",0.4766187439234876,-0.09927374872396871,1.0,-0.7832584909537753,-0.5530573645146044,0.5106307929450435,-1.539041300947296,0.9077064373731611,-0.07639364033268829,1.0752010069759468,0.3260534342919793,0.579134840956522,0.9319713123431904,0.6000390484577696,-0.12977728627282228,0.814450592432825,-0.7360363454783321,0.36553147697296934,0.7315152969860136,-0.36955818561240195,1.0,1.0,1.0,0.0,0.0,1.0,-0.6725680320640078,-0.24622476108345376
