CountySt,AGRITRSM_OPS12,AGRITRSM_RCT12,BERRY_ACRES12,BERRY_FARMS12,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,CONVS11,CSA12,DIRSALES12,DIRSALES_FARMS12,FFR11,FMRKT13,FOOD_TAX14,FSR11,GHVEG_FARMS12,GROC11,MEDHHINC15,METRO13,ORCHARD_ACRES12,ORCHARD_FARMS12,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_CHILD15,PCT_LACCESS_HHNV15,PCT_LACCESS_LOWI15,PCT_LACCESS_POP15,PCT_LACCESS_SENIORS15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,PC_DIRSALES12,PC_SNAPBEN12,POVRATE15,RECFAC11,SLHOUSE12,SNAPSPTH12,SODATAX_STORES14,SODATAX_VENDM14,SPECS11,SUPERC11,VEG_ACRES12,VEG_FARMS12,2010_Census_Population,HDM,Life Expectancy,PCA
"Crawford, WI",4.0,,16.0,11.0,0.0,0.0,10.0,6.0,1351.0,48.0,7.0,4.0,0.0,15.0,1.0,6.0,44895.0,0.0,461.0,31.0,22.37442922,18.39701995,9.5,0.901225667,2.787049497,3.158808902,4.64919602,12.75512865,2.478475056,1.628974663,1.73035328,96.07666426,81.6758358,13.027771,14.5,0.0,0.0,0.905797101,5.0,5.0,3.0,1.0,65.0,15.0,16644.0,299.3,79.68333333333334,0.995777715704637
"Creek, OK",12.0,32000.0,27.0,6.0,4.5,4.5,40.0,10.0,188.0,104.0,35.0,0.0,4.5,41.0,3.0,7.0,47395.0,1.0,1905.0,71.0,24.90888562,14.97134363,14.8,3.075735704,4.97254246,2.251698635,7.550756723,20.92131552,3.53858442,2.557516727,2.183886689,78.35265196,2.652894195,23.55479813,15.7,3.0,0.0,0.826834251,4.5,4.5,2.0,2.0,28.0,11.0,69967.0,484.0,75.27619047619048,-2.066394749529481
"Crenshaw, AL",2.0,,,2.0,4.0,4.0,11.0,1.0,5.0,14.0,4.0,1.0,4.0,9.0,2.0,6.0,36759.0,0.0,247.0,20.0,23.78829282,15.89242054,16.5,1.466992665,9.192671846,4.438704255,17.03906038,37.96178978,5.455149518,7.827321756,23.30648641,72.05522796,0.358397248,27.70791435,19.9,0.0,0.0,1.437903856,4.0,4.0,0.0,0.0,42.0,12.0,,474.9,74.51666666666667,-2.4737044424245576
"Crisp, GA",2.0,,,1.0,0.0,4.0,25.0,0.0,,6.0,19.0,1.0,0.0,14.0,0.0,11.0,31095.0,0.0,3127.0,41.0,26.11886173,13.96390631,14.2,3.191262426,2.435760433,3.71263436,5.80873268,8.406314463,1.174342788,2.47325871,42.80472716,52.11826443,,45.25101089,32.3,1.0,0.0,1.616820582,0.0,4.0,1.0,1.0,2901.0,17.0,23439.0,478.3,74.95,-1.8476736761691772
"Crittenden, AR",1.0,,,2.0,1.5,1.5,30.0,2.0,49.0,5.0,33.0,0.0,1.5,19.0,2.0,10.0,37371.0,1.0,161.0,7.0,29.0931594,10.75989156,15.8,1.99206318,3.445795409,2.669859747,4.953202722,12.72421654,1.293028374,2.308222136,50.98620879,45.2398727,0.979020979,37.75227737,25.9,2.0,0.0,1.257805055,1.5,1.5,2.0,1.0,10.0,4.0,50902.0,403.0,73.30625,-1.6696545706560606
"Crittenden, KY",19.0,,12.0,19.0,0.0,6.0,3.0,2.0,100.0,25.0,6.0,1.0,0.0,6.0,5.0,2.0,40202.0,0.0,2.0,3.0,22.65163714,18.11057434,13.9,0.515297907,0.604749152,6.013232438,1.562572327,2.894907236,0.698297443,0.396133114,0.815888352,97.31615674,10.81081081,16.72449303,19.2,0.0,0.0,0.691451149,6.0,6.0,0.0,0.0,51.0,19.0,9315.0,514.5,75.475,-2.066797123019856
"Crockett, TN",4.0,,,1.0,5.0,5.0,11.0,1.0,,5.0,5.0,1.0,5.0,1.0,0.0,4.0,38474.0,1.0,,2.0,24.48238036,16.41985466,13.8,8.734402852,0.170545856,3.380861103,0.260799902,0.747149115,0.15096818,0.104881048,12.59426848,77.14932127,,30.1163578,19.1,0.0,0.0,1.145455789,5.0,5.0,0.0,0.0,,3.0,14586.0,610.4,74.6,-2.845034361240281
"Crockett, TX",51.0,1506000.0,0.0,0.0,0.0,6.25,5.0,0.0,54.0,7.0,5.0,0.0,0.0,9.0,0.0,3.0,53903.0,0.0,0.0,0.0,26.72761495,14.65447701,9.9,63.24280721,1.816635058,0.471872224,2.506411191,7.641090395,1.212128531,0.521916713,0.349556332,35.27830062,14.55133387,11.38716316,12.9,0.0,0.0,0.556594532,6.25,6.25,0.0,0.0,0.0,0.0,3719.0,320.6,79.2,0.702755735637985
"Crook, OR",21.0,106000.0,1.0,5.0,0.0,0.0,12.0,6.0,268.0,94.0,10.0,1.0,0.0,12.0,5.0,6.0,45046.0,0.0,,4.0,21.92773382,20.03527505,12.5,6.973972733,3.863167831,1.604391963,8.039679537,16.87106709,3.314766532,3.953004814,0.14300696,89.41748498,12.97757978,31.31776619,15.9,2.0,0.0,1.105536527,0.0,0.0,2.0,1.0,9.0,9.0,20978.0,278.8,77.25,0.3143545561505133
"Crook, WY",42.0,678000.0,0.0,0.0,0.0,4.0,4.0,4.0,86.0,17.0,4.0,0.0,0.0,11.0,1.0,4.0,64851.0,0.0,,2.0,23.84582804,16.23605817,8.9,1.990681914,5.832829042,0.399740488,6.329679926,25.35051356,4.280780823,0.40810958,0.19765636,95.91980799,12.03133744,2.602343321,7.7,0.0,1.0,0.69881202,0.0,4.0,0.0,0.0,,1.0,7083.0,311.2,87.1,1.0664496697271013
"Crosby, TX",15.0,97000.0,0.0,0.0,0.0,6.25,5.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,3.0,34562.0,1.0,,2.0,28.83314078,17.46162733,9.8,52.33536887,0.800664981,1.223980308,2.309498578,4.805601238,1.224028063,1.198987718,3.284370358,43.32398085,,26.72747421,22.8,0.0,0.0,1.632386549,6.25,6.25,0.0,0.0,0.0,0.0,6059.0,367.0,77.86666666666667,0.34090664555523215
"Cross, AR",6.0,,0.0,0.0,1.5,1.5,6.0,0.0,106.0,7.0,9.0,1.0,1.5,11.0,0.0,4.0,39132.0,0.0,19.0,3.0,25.14829323,15.43928372,13.6,1.48852826,3.27243224,4.662645762,6.416112615,13.33571765,2.142722636,2.076479216,22.19362059,74.66703973,6.007027088,21.17837715,21.5,2.0,0.0,0.989651077,1.5,1.5,0.0,1.0,,4.0,17870.0,397.0,73.8,-0.9930143401986113
"Crow Wing, MN",8.0,14000.0,29.0,15.0,0.0,6.875,30.0,1.0,154.0,51.0,39.0,3.0,0.0,67.0,5.0,14.0,50755.0,0.0,15.0,8.0,22.9952,18.5024,10.4,1.0432,1.761704704,2.418358307,2.185479449,6.734017341,1.02774978,0.639667274,0.4752,95.9664,2.450122506,11.41388893,10.4,8.0,0.0,0.617558814,6.875,6.875,7.0,1.0,43.0,16.0,62500.0,242.4,80.225,1.2182537682017707
"Crowley, CO",1.0,,0.0,0.0,0.0,0.0,1.0,0.0,92.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,35405.0,0.0,0.0,0.0,13.54971664,10.54439292,6.0,28.95414735,1.448355746,4.285812067,4.863599199,7.890863162,1.724038854,3.483119877,9.5311695,57.85677486,16.98670606,18.30726814,44.3,0.0,0.0,0.37278658,2.91,2.91,0.0,0.0,106.0,5.0,5823.0,264.7,76.4,2.283006684043494
"Culberson, TX",6.0,,0.0,0.0,0.0,6.25,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,35192.0,0.0,,2.0,27.8148457,14.76230192,10.0,76.18849041,1.510912937,7.0299943,5.169555868,7.762441134,1.731119802,2.357870561,0.333611343,21.0175146,0.0,26.38588905,23.9,0.0,0.0,1.746724891,6.25,6.25,0.0,0.0,,2.0,2398.0,360.4,77.2,0.33950061623654987
"Cullman, AL",9.0,104000.0,14.0,14.0,4.0,4.0,57.0,13.0,269.0,74.0,52.0,1.0,4.0,44.0,5.0,13.0,39290.0,0.0,150.0,21.0,23.18359326,15.93164689,14.4,4.295699326,1.782276817,3.298245805,3.10960625,7.33809691,1.263053349,1.111857345,1.021068079,92.73934781,3.34685346,18.97643471,19.4,3.0,3.0,0.963451019,4.0,4.0,5.0,1.0,1094.0,66.0,,435.4,75.15,-1.543728396853567
"Culpeper, VA",17.0,694000.0,8.0,12.0,1.5,5.3,21.0,5.0,327.0,65.0,22.0,2.0,1.5,32.0,0.0,12.0,63728.0,1.0,45.0,15.0,25.88404121,12.20415944,10.6,8.903596136,1.706162616,2.033184884,1.415837679,5.639098936,0.531912185,0.571283147,15.44689327,71.71282315,6.844440723,15.84240818,10.2,6.0,0.0,0.69225578,1.5,5.3,1.0,1.0,67.0,32.0,46689.0,269.8,78.2,0.9308437583440812
"Cumberland, IL",4.0,4000.0,7.0,7.0,1.0,1.0,3.0,0.0,81.0,28.0,3.0,0.0,1.0,4.0,0.0,2.0,51505.0,0.0,,1.0,23.51556843,16.63649529,11.1,0.678855902,,2.455128166,,,,,0.316799421,97.891021,7.402668616,15.56266212,12.0,0.0,0.0,0.729394602,6.25,6.25,1.0,0.0,90.0,4.0,11048.0,346.7,78.26666666666667,0.14165892674316116
"Cumberland, KY",2.0,,5.0,5.0,0.0,6.0,8.0,2.0,19.0,8.0,3.0,0.0,0.0,6.0,0.0,2.0,30989.0,0.0,10.0,5.0,22.22870478,19.09276546,13.6,0.918903151,0.367328533,5.151291186,0.981381904,1.612948885,0.334171525,0.383312967,2.58168028,94.92415403,2.770083102,28.91899681,24.8,0.0,0.0,1.490932199,6.0,6.0,0.0,0.0,15.0,10.0,6856.0,578.4,74.1,-2.5189296951920195
"Cumberland, ME",62.0,236000.0,100.0,70.0,0.0,5.5,150.0,26.0,3027.0,237.0,237.0,13.0,0.0,349.0,34.0,70.0,63191.0,1.0,159.0,24.0,20.90856806,14.2565519,7.9,1.791077629,4.73877619,2.107032949,4.501344824,21.2040971,3.378204854,1.935860466,2.334968794,91.76139793,10.65458654,18.42137146,10.7,45.0,0.0,0.940695945,5.5,5.5,35.0,4.0,605.0,99.0,281674.0,239.2,80.10363636363635,1.9567274032792128
"Cumberland, NC",4.0,17000.0,14.0,8.0,0.0,4.75,167.0,1.0,228.0,37.0,248.0,1.0,0.0,199.0,2.0,50.0,42380.0,1.0,110.0,24.0,26.77917923,9.454310947,12.1,9.45118038,8.872763265,2.519231525,12.83045921,30.16608027,1.899445109,4.699084005,35.66936208,47.19297751,0.70556998,26.09062386,18.8,17.0,2.0,0.859180762,4.75,4.75,12.0,6.0,1820.0,23.0,319431.0,369.1,75.09642857142856,-0.3313894704932227
"Cumberland, NJ",10.0,,55.0,31.0,0.0,7.0,51.0,0.0,1557.0,80.0,103.0,2.0,0.0,80.0,5.0,41.0,50259.0,1.0,1869.0,24.0,24.03153641,12.61647695,11.6,27.06025571,6.267625282,3.354154856,9.859119176,27.72192473,3.69589279,4.37490732,18.72299201,50.30720596,9.874617097,27.37471581,17.2,12.0,1.0,0.98129311,7.0,7.0,12.0,2.0,9545.0,97.0,156898.0,408.7,76.32903225806452,-0.5221888663274294
"Cumberland, PA",7.0,56000.0,39.0,37.0,0.0,0.0,76.0,5.0,1720.0,147.0,157.0,8.0,0.0,168.0,23.0,37.0,63926.0,1.0,1024.0,39.0,20.69276059,15.60920282,9.4,2.739097559,4.574127943,2.020649266,4.747579568,22.44021963,3.115842546,1.256222143,3.074263188,89.42592797,7.191026268,7.415325165,7.3,26.0,1.0,0.551797743,6.0,6.0,16.0,4.0,1065.0,105.0,235406.0,345.2,79.81304347826087,0.6381345665121637
"Cumberland, TN",12.0,24000.0,9.0,8.0,5.0,5.0,47.0,8.0,463.0,73.0,30.0,1.0,5.0,42.0,3.0,9.0,39472.0,0.0,62.0,19.0,19.05161187,25.96292794,18.2,2.331721763,3.12475118,3.277441659,8.024917194,19.19198045,6.476092279,2.842660899,0.260467772,95.82359553,8.115972514,25.50503349,16.7,2.0,2.0,1.155844687,5.0,5.0,0.0,1.0,,25.0,56053.0,361.3,75.73076923076923,-2.001972489251216
"Cumberland, VA",7.0,23000.0,,2.0,1.5,5.3,9.0,0.0,128.0,13.0,0.0,0.0,1.5,3.0,0.0,2.0,40958.0,0.0,26.0,6.0,22.75169121,16.08635097,13.8,1.800636689,12.88215465,7.108514487,23.91927986,55.1817734,8.217686314,12.52142148,32.36171906,63.20135296,12.9777958,27.50110054,19.6,0.0,0.0,0.879953972,1.5,5.3,0.0,0.0,,5.0,10052.0,335.4,76.95,-0.5317668715865476
"Cuming, NE",0.0,0.0,0.0,0.0,0.0,5.5,8.0,0.0,307.0,22.0,6.0,2.0,0.0,12.0,0.0,3.0,56995.0,0.0,,1.0,24.96990918,20.80096291,8.8,8.250355619,1.088883282,1.692456403,1.213078268,4.502746732,0.642644112,0.176654139,0.08753693,90.50224313,33.74367993,6.142956734,9.9,1.0,0.0,0.863462669,0.0,5.5,0.0,0.0,10.0,5.0,9139.0,301.5,80.96666666666665,1.1765071475337099
"Currituck, NC",3.0,,10.0,8.0,0.0,4.75,19.0,1.0,276.0,15.0,26.0,0.0,0.0,32.0,0.0,8.0,66426.0,1.0,97.0,9.0,23.74400136,12.91459634,10.6,2.989765151,2.783909519,2.411303726,2.834119405,13.13521239,1.836649739,0.913913063,5.724720771,88.6567291,11.48468708,13.46356583,10.4,1.0,0.0,0.574545555,4.75,4.75,7.0,0.0,117.0,15.0,23547.0,361.3,76.10000000000001,0.16115657542292977
"Curry, NM",4.0,41000.0,0.0,0.0,0.0,5.125,23.0,1.0,,13.0,34.0,1.0,0.0,31.0,1.0,3.0,41879.0,0.0,22.0,7.0,28.35496941,11.42301968,7.9,39.51752935,11.37562666,2.608875104,15.33599874,38.55477551,4.005047551,4.855705595,5.734248388,50.73796924,,26.64258003,21.7,4.0,0.0,0.816011855,0.0,5.125,2.0,1.0,899.0,12.0,48376.0,388.1,76.64545454545454,0.704198206153973
"Curry, OR",3.0,11000.0,1102.0,49.0,0.0,0.0,9.0,6.0,138.0,44.0,12.0,3.0,0.0,36.0,6.0,8.0,38126.0,0.0,34.0,13.0,15.69933822,27.99588625,11.9,5.370237882,1.692171642,2.088539185,5.09221696,12.28432862,3.968489928,2.193657498,0.277231265,88.70059023,6.205873094,24.98988724,17.2,3.0,0.0,1.045037756,0.0,0.0,1.0,1.0,15.0,16.0,22364.0,332.9,75.85,0.030045099033386667
"Custer, CO",5.0,,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,3.0,1.0,0.0,5.0,0.0,1.0,43995.0,0.0,0.0,0.0,17.15628672,22.42068155,6.8,4.700352526,4.01616808,2.950085509,6.599008939,25.88572118,6.148251929,2.492607525,0.963572268,91.98589894,1.650943396,12.82962227,15.1,0.0,0.0,0.764885855,2.91,2.91,1.0,0.0,0.0,0.0,4255.0,263.2,82.7,2.0679267104328436
"Custer, ID",7.0,678000.0,0.0,0.0,6.0,6.0,10.0,4.0,29.0,11.0,5.0,2.0,6.0,7.0,0.0,4.0,45801.0,0.0,4.0,4.0,19.64285714,18.72710623,9.4,4.029304029,7.664674839,2.547873439,17.10025792,42.98642117,9.061811956,2.855486809,0.114468864,94.04761905,6.67433832,7.663278103,14.0,0.0,1.0,1.058262141,6.0,6.0,0.0,0.0,,11.0,4368.0,278.6,87.7,1.1983658930973948
"Custer, MT",19.0,71000.0,0.0,0.0,0.0,0.0,4.0,4.0,114.0,10.0,9.0,1.0,0.0,12.0,1.0,2.0,47510.0,0.0,,1.0,22.71134285,17.47157877,9.9,2.248055389,11.17947502,3.955300135,19.58442613,49.65681406,8.034291205,6.257956044,0.264979913,94.10206001,9.629191655,9.389572144,12.2,0.0,2.0,0.67294751,0.0,0.0,0.0,1.0,,5.0,11699.0,328.9,76.76666666666667,0.6329371168593454
"Custer, NE",17.0,162000.0,2.0,4.0,0.0,5.5,6.0,6.0,240.0,45.0,2.0,1.0,0.0,11.0,1.0,6.0,51014.0,0.0,,1.0,23.64018649,20.87028065,9.7,1.974586342,11.68072976,1.66445284,17.03987278,51.44311123,11.20261144,2.444795976,0.255964896,96.45305787,22.24281742,6.591684341,11.6,0.0,1.0,0.993171943,0.0,5.5,1.0,0.0,17.0,7.0,10939.0,270.8,79.675,1.1785918973801974
"Custer, OK",3.0,7000.0,0.0,0.0,4.5,4.5,22.0,4.0,62.0,11.0,19.0,1.0,4.5,26.0,0.0,4.0,47745.0,0.0,77.0,3.0,23.33539626,13.36415596,11.7,13.94299028,6.714102543,1.404113437,14.12004317,32.18336054,3.654343527,2.443496737,2.890531144,73.42458772,2.173531989,13.82937622,17.9,2.0,0.0,1.025021026,4.5,4.5,2.0,0.0,,5.0,27469.0,459.7,76.42,-0.9796570616711261
"Custer, SD",13.0,231000.0,0.0,0.0,4.0,4.0,8.0,0.0,191.0,25.0,6.0,1.0,4.0,13.0,6.0,3.0,54309.0,1.0,0.0,0.0,19.83933788,21.4946446,10.7,2.215189873,7.32794265,1.224242928,7.914843299,35.34178584,5.798641411,1.859842647,0.182570594,92.79454722,22.95949032,8.307279587,10.7,1.0,0.0,0.90938162,4.0,4.0,1.0,0.0,,2.0,8216.0,285.9,80.15,0.7669502371418949
"Cuyahoga, OH",1.0,,,5.0,0.0,0.0,511.0,12.0,230.0,35.0,1077.0,27.0,0.0,889.0,3.0,312.0,45506.0,1.0,16.0,5.0,22.67455758,15.50953737,12.0,4.786262559,4.337262247,1.302802206,4.292037559,19.5322337,3.417964789,1.708028175,29.29158315,61.39860107,0.181703558,30.49132156,18.2,121.0,2.0,0.864416904,5.75,5.75,146.0,9.0,68.0,29.0,1280122.0,390.0,76.25062034739454,-0.4787355751717202
"Dade, GA",1.0,,,2.0,0.0,4.0,18.0,0.0,36.0,16.0,9.0,1.0,0.0,9.0,0.0,5.0,43632.0,1.0,,2.0,21.55955029,14.41111044,12.2,1.755546203,1.220143046,3.307433067,2.288257578,5.465098698,0.941225969,0.868745677,0.853724524,94.96783503,2.176673318,20.37900734,16.2,0.0,0.0,1.561552456,0.0,4.0,0.0,0.0,5.0,3.0,16633.0,469.0,76.275,-1.2001986849062556
"Dade, MO",3.0,8000.0,4.0,4.0,1.225,1.225,7.0,1.0,53.0,25.0,4.0,0.0,1.225,5.0,1.0,2.0,38516.0,0.0,47.0,11.0,22.64366358,20.51249524,13.3,1.534948624,2.195219762,2.213748769,3.195295206,9.658800887,1.917861257,1.342278396,0.367880249,94.83699099,7.009654808,17.11634254,17.5,0.0,1.0,1.222251586,1.225,1.225,1.0,0.0,,8.0,7883.0,437.6,77.25,-1.24915006688375
"Daggett, UT",4.0,,0.0,0.0,1.75,1.75,0.0,0.0,13.0,4.0,0.0,0.0,1.75,0.0,0.0,1.0,57368.0,0.0,,1.0,22.94617564,18.98016997,10.1,3.116147309,22.94617577,0.0,20.36727867,99.99999911,18.98016986,3.623188374,0.377714825,94.42870633,11.87214612,4.265691757,8.0,0.0,0.0,0.917431193,1.75,1.75,0.0,0.0,0.0,0.0,1059.0,268.4,,1.0849315155127945
"Dakota, MN",6.0,49000.0,61.0,17.0,0.0,6.875,119.0,9.0,1152.0,103.0,256.0,8.0,0.0,208.0,7.0,50.0,77576.0,1.0,124.0,28.0,26.36042474,9.990164395,6.9,6.01326803,9.380111229,1.157033207,5.123214076,32.9432033,2.679990582,1.357891572,4.575312632,82.28838395,2.844971291,7.065078259,7.1,42.0,4.0,0.506474313,6.875,6.875,26.0,7.0,15707.0,154.0,398552.0,190.5,80.68333333333334,2.651008291344299
"Dakota, NE",1.0,,,1.0,0.0,5.5,7.0,0.0,10.0,7.0,14.0,1.0,0.0,13.0,3.0,5.0,49093.0,1.0,,1.0,30.07712082,11.38246215,9.2,35.31848043,7.343631752,1.740131041,7.819782541,24.90199265,2.894491066,1.528829791,3.051509093,55.20327525,0.480931083,16.1894207,14.6,1.0,0.0,0.725053383,0.0,5.5,0.0,1.0,21.0,9.0,21006.0,275.9,78.3,1.278002422975277
"Dale, AL",10.0,,5.0,8.0,4.0,4.0,36.0,0.0,41.0,23.0,32.0,2.0,4.0,30.0,0.0,8.0,45294.0,0.0,453.0,51.0,24.82935663,13.4504786,14.1,5.61381863,8.246732551,3.065504847,10.55938033,27.933713,2.715721724,3.418145695,18.99663688,71.05331237,0.81472061,27.47727966,18.5,3.0,0.0,0.725226654,4.0,4.0,2.0,1.0,,11.0,,433.8,76.45384615384616,-1.4448827123991146
"Dallam, TX",8.0,,0.0,0.0,0.0,6.25,3.0,0.0,60.0,11.0,4.0,0.0,0.0,10.0,0.0,1.0,47559.0,0.0,,1.0,29.88214232,9.383857974,8.0,40.53408921,12.12626701,1.109303616,17.8492573,40.09040167,3.936983441,4.171606507,1.208414143,55.58705057,8.592295575,14.70866394,12.0,0.0,1.0,0.714694111,6.25,6.25,0.0,0.0,1125.0,4.0,6703.0,388.5,77.25,0.6723712289065634
"Dallas, AL",47.0,456000.0,,2.0,4.0,4.0,36.0,2.0,137.0,20.0,20.0,1.0,4.0,18.0,0.0,8.0,29682.0,0.0,304.0,17.0,26.46052031,14.0689183,19.0,0.705157462,4.431511993,5.794713908,11.55627093,17.43509098,2.845549682,6.595094049,69.17845733,28.9274304,3.202655633,53.30840683,34.6,1.0,1.0,1.296736967,4.0,4.0,0.0,1.0,416.0,26.0,,584.0,72.47333333333333,-4.102996358063201
"Dallas, AR",4.0,,,1.0,1.5,1.5,8.0,0.0,9.0,4.0,3.0,0.0,1.5,2.0,0.0,2.0,33352.0,0.0,0.0,0.0,23.57072449,18.16165599,14.4,2.316412026,8.811309302,6.467923278,18.30776657,41.32398319,7.325211582,5.487095183,41.84327255,54.12764909,1.127960897,23.67769814,21.3,0.0,0.0,1.126831101,1.5,1.5,0.0,0.0,,2.0,8116.0,457.3,74.2,-1.7279486078478101
"Dallas, IA",5.0,12000.0,17.0,12.0,0.0,6.0,41.0,5.0,476.0,50.0,36.0,4.0,0.0,46.0,2.0,9.0,81381.0,1.0,42.0,22.0,29.06327966,9.792091933,8.4,6.137446133,1.639101023,1.175924066,1.215785653,5.309258677,0.534567017,0.413641516,1.345732214,88.6519997,6.592341251,7.090307236,5.3,8.0,0.0,0.63107628,6.0,6.0,4.0,2.0,284.0,25.0,66135.0,247.6,81.52666666666667,1.7437564736465863
"Dallas, MO",8.0,11000.0,16.0,26.0,1.225,1.225,11.0,6.0,257.0,63.0,10.0,2.0,1.225,8.0,13.0,3.0,37780.0,1.0,,3.0,24.84949633,17.00542409,12.1,1.549740716,3.601424909,4.931041207,8.782804296,12.88733383,2.062181201,2.43168807,0.172855695,95.5891995,15.316765,25.35277367,18.1,1.0,2.0,0.778816199,1.225,1.225,1.0,0.0,121.0,40.0,16777.0,361.7,77.13333333333334,-0.26914154531708556
"Dallas, TX",5.0,6000.0,,2.0,0.0,6.25,1059.0,0.0,202.0,56.0,1848.0,9.0,0.0,1676.0,0.0,355.0,51824.0,1.0,201.0,30.0,27.62772793,8.782085849,9.1,38.25535579,4.601873798,1.204117076,6.969851797,16.62322476,1.322550821,2.487714943,21.90462638,33.13542828,0.082232691,22.85903168,17.9,172.0,8.0,0.571926022,6.25,6.25,119.0,33.0,51.0,12.0,2368139.0,335.2,77.79377682403434,0.8076400579233126
"Dane, WI",35.0,755000.0,76.0,60.0,0.0,0.0,162.0,30.0,2939.0,256.0,396.0,35.0,0.0,412.0,14.0,77.0,65416.0,1.0,265.0,76.0,21.73527321,10.27387297,6.3,5.926367572,5.088309502,1.38442222,5.134933316,20.20720418,2.164620996,2.256168811,5.064201462,81.85005112,5.836050469,12.41846943,11.2,90.0,0.0,0.521161231,5.0,5.0,39.0,4.0,2083.0,145.0,488073.0,251.4,80.58624999999999,2.309498038119371
"Daniels, MT",4.0,8000.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,43918.0,0.0,0.0,0.0,21.01656196,24.84294689,9.0,1.541976014,4.461417299,0.962148134,6.024244398,26.8007723,5.667757741,1.067543357,0.171330668,94.40319817,17.38642737,3.849765301,10.2,0.0,0.0,1.119820829,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,284.5,81.4,1.2625846887328414
"Danville, VA",,,,,1.5,5.3,39.0,,,,60.0,1.0,1.5,57.0,,14.0,32369.0,0.0,,,21.51201951,19.0802462,15.3,2.891650215,3.164271338,1.702862697,5.795227313,12.99908211,2.152009062,3.245073264,48.13610498,46.70073162,,,23.5,8.0,0.0,1.94204112,1.5,5.3,2.0,2.0,,,,,,
"Dare, NC",0.0,0.0,0.0,0.0,0.0,4.75,38.0,0.0,0.0,0.0,63.0,2.0,0.0,135.0,0.0,18.0,53585.0,0.0,0.0,0.0,20.02358491,15.23290094,9.8,6.515330189,6.059629659,2.040635495,7.448849948,30.58733803,5.044044693,3.341117797,2.393867925,88.62323113,0.0,11.84666634,10.3,6.0,0.0,0.819521978,4.75,4.75,14.0,0.0,0.0,0.0,33920.0,307.1,78.75555555555555,0.8447783642107178
"Darke, OH",3.0,41000.0,3.0,4.0,0.0,0.0,19.0,6.0,536.0,76.0,30.0,1.0,0.0,23.0,1.0,8.0,51131.0,0.0,48.0,8.0,24.94948923,16.86021262,12.8,1.219811552,1.330476862,2.265559393,2.389168012,5.911713403,1.196391719,0.915463867,0.43996299,96.99012444,10.20991276,12.73298073,9.6,5.0,2.0,0.411056304,5.75,5.75,4.0,1.0,435.0,21.0,52959.0,377.6,78.60833333333333,-0.6021260373742776
"Darlington, SC",6.0,57000.0,3.0,6.0,0.0,6.0,55.0,2.0,53.0,25.0,31.0,1.0,0.0,29.0,0.0,13.0,36719.0,1.0,108.0,18.0,24.25416054,14.25867416,14.6,1.659847702,3.695524681,5.341997824,7.721450767,16.37822268,2.898634429,4.124454216,41.44232029,55.31806468,0.777730494,37.67424774,21.5,6.0,0.0,1.257233987,0.0,6.0,2.0,1.0,150.0,20.0,68681.0,523.7,73.45333333333333,-2.343422007147302
"Dauphin, PA",5.0,,6.0,11.0,0.0,0.0,116.0,2.0,358.0,58.0,208.0,7.0,0.0,212.0,4.0,48.0,54198.0,1.0,93.0,22.0,23.20589332,13.74151436,11.9,7.010443864,7.169029118,2.571798492,7.60658765,32.01334452,4.303768825,2.880297434,17.2771354,69.9000373,1.326004504,18.52047348,13.6,30.0,0.0,0.875159921,6.0,6.0,18.0,4.0,767.0,38.0,268100.0,367.7,78.06923076923077,-0.2626883869300677
"Davidson, NC",20.0,775000.0,27.0,28.0,0.0,4.75,95.0,12.0,287.0,103.0,84.0,3.0,0.0,98.0,6.0,27.0,46400.0,1.0,248.0,35.0,23.86571544,14.35921364,11.0,6.390058817,4.036027774,2.639711028,6.593863302,16.55715762,2.345238312,3.067154205,8.760544702,81.95459178,1.755179921,23.56254196,14.1,21.0,0.0,0.837110539,4.75,4.75,7.0,2.0,409.0,113.0,162878.0,346.4,75.946875,0.17264471581251498
"Davidson, TN",6.0,,14.0,8.0,5.0,5.0,292.0,2.0,127.0,32.0,574.0,9.0,5.0,564.0,0.0,130.0,51999.0,1.0,,2.0,21.76402348,10.43641023,10.6,9.752489704,4.818073022,0.915527375,7.341723781,21.91317099,2.544071984,2.743914782,27.45814856,57.42682481,0.195589834,27.8361721,17.1,55.0,2.0,0.970622942,5.0,5.0,31.0,10.0,129.0,13.0,626681.0,372.7,76.50785714285715,0.06526112312455704
